id,name,description,price,category
undulator,Undulating Meat,This unusual meat never rots and constantly undulates in fear.,1000,unusualRelic
universalparking,Universal Parking,Unlimited parking. For a different universe than this one.,1000,unusualRelic
vileconch,Vile Conch,Listening to this shell reveals abhorrent secrets in vile whispers.,1000,unusualRelic
voynich,Voynich Manuscript,What does it mean? How can it be translated?,1000,unusualRelic
whispercrystal,Whispering Crystal,"This unusual mineral formation keeps whispering your name, as if intimate with you.",1000,unusualRelic
cavedetector1,Cave Detector,Emits pulses to analyse the composition of nearby caverns. Upgrade using your Tricorder.,1500,detector
paintingrandom,Painting,Your imagination has conjured up this artistic piece.,566,mysteriousReward
paintingrandom2,Inspired Painting,Something feels off about this art...,2245,mysteriousReward
fuparasol2,Reverse Parasol,Open to gently fall upwards while falling. Because screw physics.,500,tool
perpetualaccelerator,Perpetual Accelerator,Constantly applies increased movement so long as it is held.,10000,Motion Device
pocketanchor,Pocket Anchor,"When held, will weigh you down. Great to sink fast.",,tool
ppboxbarracks,Barracks Set Bundle,A complete set of Barracks themed furniture. A savings of 25%!,0,mysteriousReward
ppboxboreal,Boreal Set Bundle,A complete set of Boreal themed furniture. A savings of 25%!,0,mysteriousReward
ppboxbunny,Bunny Set Bundle,A complete set of Bunny themed furniture. A savings of 25%!,0,mysteriousReward
ppboxcorsair,Corsair Set Bundle,A complete set of Corsair themed furniture. A savings of 25%!,0,mysteriousReward
ppboxhospital,Hospital Set Bundle,A complete set of Hospital themed furniture. A savings of 25%!,0,mysteriousReward
ppboxhydrangea,Hydrangea Set Bundle,A complete set of Hydrangea themed furniture. A savings of 25%!,0,mysteriousReward
ppboxindustrialkitchen,Industrial Set Bundle,A complete set of Industrial Kitchen themed furniture. A savings of 25%!,0,mysteriousReward
ppboxjoja,Joja Set Bundle,A complete set of Joja themed furniture. A savings of 25%!,0,mysteriousReward
ppboxmodernalpine,Alpine Set Bundle,A complete set of Alpine themed furniture. A savings of 25%!,0,mysteriousReward
ppboxmoderncheckered,Modern Set Bundle,A complete set of Modern themed furniture. A savings of 25%!,0,mysteriousReward
ppboxmonstrous,Monster Set Bundle,A complete set of Monster themed furniture. A savings of 25%!,0,mysteriousReward
ppboxneon,Neon Set Bundle,A complete set of Neon themed furniture. A savings of 25%!,0,mysteriousReward
ppboxpristine,Pristine Set Bundle,A complete set of Pristine themed furniture. A savings of 25%!,0,mysteriousReward
ppboxprotectorate,Protectorate Set Bundle,A complete set of Protectorate themed furniture. A savings of 25%!,0,mysteriousReward
ppboxrococo,Rococo Set Bundle,A complete set of Rococo themed furniture. A savings of 25%!,0,mysteriousReward
ppboxroman,Roman Set Bundle,A complete set of Roman themed furniture. A savings of 25%!,0,mysteriousReward
ppboxrounded,Rounded Set Bundle,A complete set of Round furniture. A savings of 25%!,0,mysteriousReward
ppboxsloppy,Sloppy Set Bundle,A complete set of Sloppy themed furniture. A savings of 25%!,0,mysteriousReward
ppboxsweets,Sweets Set Bundle,A complete set of Sweets themed furniture. A savings of 25%!,0,mysteriousReward
ppboxweathered,Weathered Set Bundle,A complete set of Weathered furniture. A savings of 25%!,0,mysteriousReward
ppboxwizard,Wizard Set Bundle,A complete set of Wizard themed furniture. A savings of 25%!,0,mysteriousReward
sciencebrochure2,Precursor Data-Key,Holds multiple sets of coordinates and some encrypted data. One set points to the Science Outpost,0,Tool
futram,Rail Tram,Place a user-controlled tram that works with rail tram stops,1000,railPlatform
fu_solidrailplatform,Solid Rail Platform,Place a self-propelled platform that follows rails and can't be fallen through.,650,railPlatform
researchvoxel,Research Holodisc,A cache of 1000 stored Research.,500,resourceItem
researchvoxelalien,Unknown Matrix,A cache of stored Research.,1000,resourceItem
researchvoxellarge,Research Megadisc,A cache of 5000 stored Research.,3000,resourceItem
researchvoxelsmall,Research Microdisc,A cache of 500 stored Research.,100,resourceItem
smalldata,Research Data,Use to convert to research.,50,resourceItem
shoategg,Nicely packed Shoat egg,Unwrap it to start hatching your own Shoat!,160,shoategg
volatilepod,Volatile Gleap Pod,Fires...gleaps?,1000,uniqueWeapon
volatilepodgleap,Volatile Gleap Pod,Fires...gleaps?,1000,uniqueWeapon
volatilepodoogler,Volatile Oogler Pod,Fires...gleaps?,1000,uniqueWeapon
aetheriumboomerang,Aetherium Boomerang,State-of-the-art microthrusters guarantee that it will always return.,1220,boomerang
burrowerrang,Burrower,Ew! Throw it at someone!,1500,boomerang
cuteboomerang,Prismatic Boomerang,"Sailor Kelp's main weapon is a boomerang, you know.",750,boomerang
cuteboomerang2,Clingy Girlfriend,"Sailor Kelp's main weapon is a boomerang, you know.",750,boomerang
durasteelboomerang,Durasteel Boomerang,Sassy and dangerous.,240,boomerang
fufrisbee,Stack o' Frisbees,A seemingly infinite supply of frisbees.,1,boomerang
ironboomerang,Iron Boomerang,Iron. Whoosh.,20,boomerang
lunariboomerang,Lunari Boomerang,A shaped crystalline weapon that returns after striking.,220,boomerang
penumbriteboomerang,Penumbrite Boomerang,"Honed to a sharp, crackling edge.",350,boomerang
precursorboomerang,Precursor Boomerang,Neato.,810,boomerang
quietusboomerang,Quietus Boomerang,How does this heavy boomerang even function properly?,110,boomerang
telebriumboomerang,Telebrium Boomerang,Contained lunar energy. Fun for tossing.,90,boomerang
titaniumboomerang,Titanium Boomerang,Great for beer parties and death-causing.,150,boomerang
tungstenboomerang,Tungsten Boomerang,This will help with friend making.,80,boomerang
xithriciteboomerang,Xithricite Boomerang,Cosmic energy flows through it.,1000,boomerang
zerchesiumboomerang,Zerchesium Boomerang,"Cold as ice, swift and deadly.",700,boomerang
advalloystynger,Alloy Stynger,Incredibly lightweight considering the extra mass.,1000,crossbow
aetheriumstynger,Aetherium Stynger,Sends arrow volleys as strong as the cosmos.,1000,crossbow
carbonstynger,Carbon Stynger,Pump action for turning enemies into pin cushions.,320,crossbow
ironstynger,Iron Stynger,Pump action for turning enemies into pin cushions.,120,crossbow
lightningstynger,Lightning Stynger,Send out bolts like a lightning storm.,120,crossbow
lunaricrossbow,Lunari Crossbow,Shard-like bolts puncture foes. Great for hunting.,120,crossbow
lunaristynger,Lunari Stynger,You heard of crystal storms? This makes them.,70,crossbow
quietusbow,Quietus Bow,Laced with poisonous quantities of Quietus.,350,bow
telebriumcrossbow,Telebrium Crossbow,High-impact poison bolts.,100,crossbow
telebriumstynger,Telebrium Stynger,High firerate poison bolts.,70,crossbow
tungstenstynger,Tungsten Stynger,Pump action for turning enemies into pin cushions.,120,crossbow
xithricitecrossbow,Cosmic Crossbow,Eruptive cosmic blasts bring joy to children the world over.,700,crossbow
xithricitestynger,Cosmic Stynger,Makes people think they've been hit with 10 gamma ray bursts at once.,380,crossbow
zerchesiumstynger,Zerchesium Stynger,Makes blizzards out of frozen bolts.,70,crossbow
fugoldchakram,Golden Chakram,Expensive. Sharpened. Fun.,90,chakram
lunarichakram,Lunari Chakram,Harnessed power of crystalline destruction.,100,chakram
penumbritechakram,Penumbrite Chakram,"Precise and powerful, and shiny!",100,chakram
futitaniumchakram,Titanium Chakram,Crackling with destructive energy.,90,chakram
xithricitechakram,Xithricite Chakram,Condensed cosmic power. Thrown for fun. Or murder.,700,chakram
zerchesiumchakram,Zerchesium Chakram,Zerchesium power of crystalline destruction.,400,chakram
elduukharstarter,Broken Opul Broadsword,A broken sword. The crystal is fractured and no longer shines.,0,broadsword
elduukhartier1broadsword,Oceanite Broadsword,The first lesson for an apprentice gemcrafter. Not bad for a beginner.,100,broadsword
elduukhartier2broadsword,Emera Broadsword,"A greatsword crafted from crystal. The quality is not the best, but it gets the job done.",280,broadsword
elduukhartier3broadsword,Feya Broadsword,An ornate greatsword crafted from metal and crystal.,330,broadsword
elduukhartier4broadsword,Weak Metal Broadsword,This prototype blade was used to build on existing techniques. It's rather bulky.,450,broadsword
elduukhartier5broadsword,Fused Thanatite Broadsword,An elegant greatsword with a dragon's head as a pommel.,530,broadsword
elduukhartier6broadsword,Nhydri Broadsword,"This sword has a grand design, but it looks like it would be difficult to wield.",650,broadsword
elduukhartier7broadsword,Fused Emera Broadsword,This greatsword was designed more for vanity than practicality.,745,broadsword
elduukhartier8broadsword,Metal Broadsword,A greatsword made with unusual love and care. I somehow feel safe wielding this.,845,broadsword
elduukhartier9broadsword,Opul Broadsword,The gold and gems on this sword are strictly for combat purposes.,945,broadsword
elduukhartier1shortsword,Oceanite Shortsword,This sword is the a part of the apprentice gemcrafter's final test.,180,shortsword
elduukhartier2shortsword,Emera Shortsword,This sword teaches the crafter to create a sword only with crystal.,260,shortsword
elduukhartier3shortsword,Feya Shortsword,A simple blade crafted with crystal and metal.,350,shortsword
elduukhartier4shortsword,Weak Metal Shortsword,This bulky prototype paved the way for future techniques.,485,shortsword
elduukhartier5shortsword,Fused Thanatite Shortsword,"An elegantblade, more compact than its predecessor.",540,shortsword
elduukhartier6shortsword,Nhydri Shortsword,An artfully crafted blade. The crystal on the handle shines softly.,725,shortsword
elduukhartier7shortsword,Fused Emera Shortsword,This sword is as much art as it is a weapon. It was fashioned to look like a serpent.,810,shortsword
elduukhartier8shortsword,Metal Shortsword,This blade is crafted after a weapon wielded by a hero of legend.,980,shortsword
elduukhartier9shortsword,Opul Shortsword,"This blade is useful, but it seems to have been made more for vanity.",1080,shortsword
extraclawglove,Zel-Claw,Claws designed like a bird's talons.,1000,fistWeapon
fupowerglove,Power Glove,All the tech since 1989 still couldn't save this travesty.,4000,fistWeapon
penumbritefist,Penumbrite Thresher,"Sharp, puncturing edge provides fun for all.",300,fistWeapon
solariumfist,Solarium Cestus,Really unhealthily radioactive.,1200,fistWeapon
telebriumfist,Telebrium Cestus,Refined for light and deadly punches.,200,fistWeapon
veluuclaws,Vel'uuish Claw,A wonderfully sharp fist weapon.,20,fistWeapon
xithricitefist,Xithricite Cestus,Great for punchification.,700,fistWeapon
zerchesiumfist,Zerchesium Fistblade,Chillingly effective. Freeze'em dead.,500,fistWeapon
lunariaxe,Lunari Hatchet,Jagged edge. Endless fun.,140,axe
panishment,Panishment,Skillet technology will never surpass cast iron.,1640,axe
radienaxe,X'ian Axe,"Thick, meaty weapon made from X'ian bulbs.",4,axe
telebriumaxe,Telebrium Hatchet,Honed from pure telebrium.,240,axe
cutebroadsword,Prismatic Broadsword,Cute Broads are all the rage these days.,450,broadsword
lunaribroadsword,Lunari Broadsword,Shining with crystalline menace.,200,broadsword
radienbroadsword,X'ian Broadsword,"Fresh from your body, ready to slaughter.",4,broadsword
slimesword3,Slime Sword III,"A sword made out of slime.  Strange, but effective.",1000,broadsword
telebriumbroadsword,Telebrium Broadsword,Sharp and moony.,200,broadsword
titaniumbroadsword,Titanium Broadsword,"A large, heavy titanium blade.",450,broadsword
tungstenbroadsword,Tungsten Broadsword,"A large, heavy tungsten blade.",450,broadsword
wavyslimesword3,Slime Rapier III,A wobbly-looking sword made of slime.,1000,Rapier
dbladelong,Tek Blade,A powerful two-handed sword with neat techy bits.,1080,broadsword
slimenpcbroadsword,Lesser Slime Morph Sword,"Through intense concentration, you're able to produce a sharp blade of slime.",960,broadsword
slimebroadsword,Slime Morph Sword,"Through intense concentration, you're able to produce a sharp blade of slime.",960,broadsword
fucultistdagger,Masters Knife,"Sturdy, and keeps a keen edge.",640,dagger
glowstickgreendagger,Glowstick,PLUR,1,dagger
glowstickyellowdagger,Glowstick,PLUR,1,dagger
lunaridagger,Lunari Knife,"Keen, sharp edge.",140,dagger
nightardagger,Nightarian Knife,"Dull and nearly lifeless, but still dangerous. Upgrade for lethality.",240,dagger
radiendagger,X'ian Dagger,"A X'ian weapon for close combat,",4,dagger
telebriumdagger,Telebrium Knife,Double-pronged for twice the fun.,240,dagger
veluudagger,Vel'uuish Dagger,A shockingly sharp blade.,20,dagger
cutegreataxe,Cute Greataxe,"Super Choppy, Super Cute.",850,greataxe
fucommongreataxe,Common Greataxe,This might harm foes.,100,greataxe
fucultistgreataxe,Cultist Greataxe,That appears to be a real living eye in the handle. Cheery.,600,greataxe
furaregreataxe,Rare Greataxe,This might harm foes.,600,greataxe
fuuncommongreataxe,Uncommon Greataxe,This might harm foes.,300,greataxe
radiengreataxe,X'ian Greataxe,"Dense, thickly rooted X'ian bulbs and roots.",4,greataxe
telebriumgreataxe,Telebrium Greataxe,Surprisingly light and agile.,250,greataxe
xithricitegreataxe,Cosmic Greataxe,"Deal absurd damage, and carve a hole in space-time.",940,greataxe
advalloyhammer,Master's Hammer,A formidable hammer made of a nearly indestructible alloy.,800,hammer
mystichammer,Mystichammer,So mystic.,900,hammer
telebriumhammer,Telebrium Hammer,Infused with moon-laced hate.,220,hammer
aetheriumlongsword,Aetherium Longsword,A weapon infused with the power of the cosmos.,2600,longsword
ancientlongsword,Ancient's Warblade,A weapon of the ancients.,3600,longsword
bleakblade,The Bleak Blade,A legendary Nightarian blade. It's said it can cleave time and space.,13600,longsword
blooddiamondlongsword,Plasmic Crystal Longsword,Shines with crystalline hatred.,1250,longsword
fucommonlongsword,Common Longsword,A powerful one-handed sword.,200,longsword
densiniumlongsword,Densinium Longsword,Brutally dense metal. Super murdery fun.,1600,longsword
ironlongsword,Iron Longsword,A heavy iron longsword.,250,longsword
irradiumlongsword,Irradium Longsword,A honed irradium edge makes this rather...reactive.,1400,longsword
furarelongsword,Rare Longsword,A powerful one-handed sword.,980,longsword
telebriumlongsword,Telebrium Longsword,Pure honed Telebrium. Ribbed for her pleasure.,200,longsword
triangliumlongsword,Trianglium Longsword,Dangerously irradiated. Also cutty and pretty.,900,longsword
fuuncommonlongsword,Uncommon Longsword,A powerful one-handed sword.,590,longsword
veluulongsword,Vel'uuish Longsword,Charged with purrpose.,60,longsword
violiumlongsword,Violium Longsword,Forged from stellar violium particulates and carbon.,1600,longsword
fuyinyang,Yin  Yang,A balanced blade. Light and dark combined.,3600,longsword
fucommonmace,Common Mace,A face-whacker!,100,mace
furaremace,Rare Mace,A face-whacker!,1000,mace
fuuncommonmace,Uncommon Mace,A face-whacker!,500,mace
fu_wrenchweapon,Wrench,"Delivers a hefty whack, perfect for beating disobedient machinery into order.",80,mace
lunarimace,Lunari Mace,Bludgeon with style.,200,mace
obsidianmace,Obsidian Mace,Specially formed with Pharitu methods.,200,mace
telebriummace,Telebrium Mace,Heavy as air.,200,mace
xithricitemace,Xithricite Mace,Smack em in the face with the cosmos.,700,mace
chainstaff,Chain Staff,"It slices, it dices...and acts as a makeshift walking stick.",3800,Quarterstaff
