Mod name,id,Item ID,name
Additional Bars,additionalbars:horizontal_jungle_bars,5281,Jungle Bars
Additional Bars,additionalbars:horizontal_oak_bars,5282,Oak Bars
Additional Bars,additionalbars:horizontal_oxidized_copper_bars,5308,Oxidized Copper Bars
Additional Bars,additionalbars:horizontal_spruce_bars,5284,Spruce Bars
Additional Bars,additionalbars:horizontal_warped_bars,5286,Warped Bars
Additional Bars,additionalbars:horizontal_weathered_copper_bars,5307,Weathered Copper Bars
Additional Bars,additionalbars:jungle_bars,5261,Jungle Bars
Additional Bars,additionalbars:oak_bars,5262,Oak Bars
Additional Bars,additionalbars:oxidized_copper_bars,5300,Oxidized Copper Bars
Additional Bars,additionalbars:spruce_bars,5264,Spruce Bars
Additional Bars,additionalbars:warped_bars,5266,Warped Bars
Additional Bars,additionalbars:waxed_copper_bars,5313,Waxed Copper Bars
Additional Bars,additionalbars:waxed_crossed_copper_bars,5317,Waxed Copper Bars
Additional Bars,additionalbars:waxed_crossed_exposed_copper_bars,5318,Waxed Exposed Copper Bars
Additional Bars,additionalbars:waxed_crossed_oxidized_copper_bars,5320,Waxed Oxidized Copper Bars
Additional Bars,additionalbars:waxed_crossed_weathered_copper_bars,5319,Waxed Weathered Copper Bars
Additional Bars,additionalbars:waxed_exposed_copper_bars,5314,Waxed Exposed Copper Bars
Additional Bars,additionalbars:waxed_horizontal_copper_bars,5321,Waxed Copper Bars
Additional Bars,additionalbars:waxed_horizontal_crossed_copper_bars,5325,Waxed Copper Bars
Additional Bars,additionalbars:waxed_horizontal_crossed_exposed_copper_bars,5326,Waxed Exposed Copper Bars
Additional Bars,additionalbars:waxed_horizontal_crossed_oxidized_copper_bars,5328,Waxed Oxidized Copper Bars
Additional Bars,additionalbars:waxed_horizontal_crossed_weathered_copper_bars,5327,Waxed Weathered Copper Bars
Additional Bars,additionalbars:waxed_horizontal_exposed_copper_bars,5322,Waxed Exposed Copper Bars
Additional Bars,additionalbars:waxed_horizontal_oxidized_copper_bars,5324,Waxed Oxidized Copper Bars
Additional Bars,additionalbars:waxed_horizontal_weathered_copper_bars,5323,Waxed Weathered Copper Bars
Additional Bars,additionalbars:waxed_oxidized_copper_bars,5316,Waxed Oxidized Copper Bars
Additional Bars,additionalbars:waxed_weathered_copper_bars,5315,Waxed Weathered Copper Bars
Additional Bars,additionalbars:weathered_copper_bars,5299,Weathered Copper Bars
Additional Lanterns,additionallanterns:andesite_chain,16210,Andesite Chain
Additional Lanterns,additionallanterns:andesite_lantern,16193,Andesite Lantern
Additional Lanterns,additionallanterns:basalt_chain,16192,Basalt Chain
Additional Lanterns,additionallanterns:basalt_lantern,16175,Basalt Lantern
Additional Lanterns,additionallanterns:black_andesite_lantern,16209,Black Andesite Lantern
Additional Lanterns,additionallanterns:black_basalt_lantern,16191,Black Basalt Lantern
Additional Lanterns,additionallanterns:black_blackstone_lantern,16389,Black Blackstone Lantern
Additional Lanterns,additionallanterns:black_bricks_lantern,16497,Black Brick Lantern
Additional Lanterns,additionallanterns:black_crimson_lantern,16443,Black Crimson Lantern
Additional Lanterns,additionallanterns:black_dark_prismarine_lantern,16371,Black Dark Prismarine Lantern
Additional Lanterns,additionallanterns:black_diorite_lantern,16227,Black Diorite Lantern
Additional Lanterns,additionallanterns:black_end_stone_lantern,16317,Black End Stone Lantern
Additional Lanterns,additionallanterns:black_granite_lantern,16245,Black Granite Lantern
Additional Lanterns,additionallanterns:black_normal_lantern,16156,Black Lantern
Additional Lanterns,additionallanterns:black_normal_nether_bricks_lantern,16407,Black Nether Brick Lantern
Additional Lanterns,additionallanterns:black_normal_sandstone_lantern,16263,Black Sandstone Lantern
Additional Lanterns,additionallanterns:black_obsidian_lantern,16173,Black Obsidian Lantern
Additional Lanterns,additionallanterns:black_prismarine_lantern,16353,Black Prismarine Lantern
Additional Lanterns,additionallanterns:black_purpur_lantern,16479,Black Purpur Lantern
Additional Lanterns,additionallanterns:black_quartz_lantern,16335,Black Quartz Lantern
Additional Lanterns,additionallanterns:black_red_nether_bricks_lantern,16425,Black Red Nether Brick Lantern
Additional Lanterns,additionallanterns:black_red_sandstone_lantern,16281,Black Red Sandstone Lantern
Additional Lanterns,additionallanterns:black_smooth_stone_lantern,16299,Black Smooth Stone Lantern
Additional Lanterns,additionallanterns:black_warped_lantern,16461,Black Warped Lantern
Additional Lanterns,additionallanterns:blackstone_chain,16390,Blackstone Chain
Additional Lanterns,additionallanterns:blackstone_lantern,16373,Blackstone Lantern
Additional Lanterns,additionallanterns:blue_andesite_lantern,16205,Blue Andesite Lantern
Additional Lanterns,additionallanterns:blue_basalt_lantern,16187,Blue Basalt Lantern
Additional Lanterns,additionallanterns:blue_blackstone_lantern,16385,Blue Blackstone Lantern
Additional Lanterns,additionallanterns:blue_bricks_lantern,16493,Blue Brick Lantern
Additional Lanterns,additionallanterns:blue_crimson_lantern,16439,Blue Crimson Lantern
Additional Lanterns,additionallanterns:blue_dark_prismarine_lantern,16367,Blue Dark Prismarine Lantern
Additional Lanterns,additionallanterns:blue_diorite_lantern,16223,Blue Diorite Lantern
Additional Lanterns,additionallanterns:blue_end_stone_lantern,16313,Blue End Stone Lantern
Additional Lanterns,additionallanterns:blue_granite_lantern,16241,Blue Granite Lantern
Additional Lanterns,additionallanterns:blue_normal_lantern,16152,Blue Lantern
Additional Lanterns,additionallanterns:blue_normal_nether_bricks_lantern,16403,Blue Nether Brick Lantern
Additional Lanterns,additionallanterns:blue_normal_sandstone_lantern,16259,Blue Sandstone Lantern
Additional Lanterns,additionallanterns:blue_obsidian_lantern,16169,Blue Obsidian Lantern
Additional Lanterns,additionallanterns:blue_prismarine_lantern,16349,Blue Prismarine Lantern
Additional Lanterns,additionallanterns:blue_purpur_lantern,16475,Blue Purpur Lantern
Additional Lanterns,additionallanterns:blue_quartz_lantern,16331,Blue Quartz Lantern
Additional Lanterns,additionallanterns:blue_red_nether_bricks_lantern,16421,Blue Red Nether Brick Lantern
Additional Lanterns,additionallanterns:blue_red_sandstone_lantern,16277,Blue Red Sandstone Lantern
Additional Lanterns,additionallanterns:blue_smooth_stone_lantern,16295,Blue Smooth Stone Lantern
Additional Lanterns,additionallanterns:blue_warped_lantern,16457,Blue Warped Lantern
Additional Lanterns,additionallanterns:bricks_chain,16498,Brick Chain
Additional Lanterns,additionallanterns:bricks_lantern,16481,Brick Lantern
Additional Lanterns,additionallanterns:brown_andesite_lantern,16206,Brown Andesite Lantern
Additional Lanterns,additionallanterns:brown_basalt_lantern,16188,Brown Basalt Lantern
Additional Lanterns,additionallanterns:brown_blackstone_lantern,16386,Brown Blackstone Lantern
Additional Lanterns,additionallanterns:brown_bricks_lantern,16494,Brown Brick Lantern
Additional Lanterns,additionallanterns:brown_crimson_lantern,16440,Brown Crimson Lantern
Additional Lanterns,additionallanterns:brown_dark_prismarine_lantern,16368,Brown Dark Prismarine Lantern
Additional Lanterns,additionallanterns:brown_diorite_lantern,16224,Brown Diorite Lantern
Additional Lanterns,additionallanterns:brown_end_stone_lantern,16314,Brown End Stone Lantern
Additional Lanterns,additionallanterns:brown_granite_lantern,16242,Brown Granite Lantern
Additional Lanterns,additionallanterns:brown_normal_lantern,16153,Brown Lantern
Additional Lanterns,additionallanterns:brown_normal_nether_bricks_lantern,16404,Brown Nether Brick Lantern
Additional Lanterns,additionallanterns:brown_normal_sandstone_lantern,16260,Brown Sandstone Lantern
Additional Lanterns,additionallanterns:brown_obsidian_lantern,16170,Brown Obsidian Lantern
Additional Lanterns,additionallanterns:brown_prismarine_lantern,16350,Brown Prismarine Lantern
Additional Lanterns,additionallanterns:brown_purpur_lantern,16476,Brown Purpur Lantern
Additional Lanterns,additionallanterns:brown_quartz_lantern,16332,Brown Quartz Lantern
Additional Lanterns,additionallanterns:brown_red_nether_bricks_lantern,16422,Brown Red Nether Brick Lantern
Additional Lanterns,additionallanterns:brown_red_sandstone_lantern,16278,Brown Red Sandstone Lantern
Additional Lanterns,additionallanterns:brown_smooth_stone_lantern,16296,Brown Smooth Stone Lantern
Additional Lanterns,additionallanterns:brown_warped_lantern,16458,Brown Warped Lantern
Additional Lanterns,additionallanterns:crimson_chain,16444,Crimson Chain
Additional Lanterns,additionallanterns:crimson_lantern,16427,Crimson Lantern
Additional Lanterns,additionallanterns:cyan_andesite_lantern,16203,Cyan Andesite Lantern
Additional Lanterns,additionallanterns:cyan_basalt_lantern,16185,Cyan Basalt Lantern
Additional Lanterns,additionallanterns:cyan_blackstone_lantern,16383,Cyan Blackstone Lantern
Additional Lanterns,additionallanterns:cyan_bricks_lantern,16491,Cyan Brick Lantern
Additional Lanterns,additionallanterns:cyan_crimson_lantern,16437,Cyan Crimson Lantern
Additional Lanterns,additionallanterns:cyan_dark_prismarine_lantern,16365,Cyan Dark Prismarine Lantern
Additional Lanterns,additionallanterns:cyan_diorite_lantern,16221,Cyan Diorite Lantern
Additional Lanterns,additionallanterns:cyan_end_stone_lantern,16311,Cyan End Stone Lantern
Additional Lanterns,additionallanterns:cyan_granite_lantern,16239,Cyan Granite Lantern
Additional Lanterns,additionallanterns:cyan_normal_lantern,16150,Cyan Lantern
Additional Lanterns,additionallanterns:cyan_normal_nether_bricks_lantern,16401,Cyan Nether Brick Lantern
Additional Lanterns,additionallanterns:cyan_normal_sandstone_lantern,16257,Cyan Sandstone Lantern
Additional Lanterns,additionallanterns:cyan_obsidian_lantern,16167,Cyan Obsidian Lantern
Additional Lanterns,additionallanterns:cyan_prismarine_lantern,16347,Cyan Prismarine Lantern
Additional Lanterns,additionallanterns:cyan_purpur_lantern,16473,Cyan Purpur Lantern
Additional Lanterns,additionallanterns:cyan_quartz_lantern,16329,Cyan Quartz Lantern
Additional Lanterns,additionallanterns:cyan_red_nether_bricks_lantern,16419,Cyan Red Nether Brick Lantern
Additional Lanterns,additionallanterns:cyan_red_sandstone_lantern,16275,Cyan Red Sandstone Lantern
Additional Lanterns,additionallanterns:cyan_smooth_stone_lantern,16293,Cyan Smooth Stone Lantern
Additional Lanterns,additionallanterns:cyan_warped_lantern,16455,Cyan Warped Lantern
Additional Lanterns,additionallanterns:dark_prismarine_chain,16372,Dark Prismarine Chain
Additional Lanterns,additionallanterns:dark_prismarine_lantern,16355,Dark Prismarine Lantern
Additional Lanterns,additionallanterns:diorite_chain,16228,Diorite Chain
Additional Lanterns,additionallanterns:diorite_lantern,16211,Diorite Lantern
Additional Lanterns,additionallanterns:end_stone_chain,16318,End Stone Chain
Additional Lanterns,additionallanterns:end_stone_lantern,16301,End Stone Lantern
Additional Lanterns,additionallanterns:granite_chain,16246,Granite Chain
Additional Lanterns,additionallanterns:granite_lantern,16229,Granite Lantern
Additional Lanterns,additionallanterns:gray_andesite_lantern,16201,Gray Andesite Lantern
Additional Lanterns,additionallanterns:gray_basalt_lantern,16183,Gray Basalt Lantern
Additional Lanterns,additionallanterns:gray_blackstone_lantern,16381,Gray Blackstone Lantern
Additional Lanterns,additionallanterns:gray_bricks_lantern,16489,Gray Brick Lantern
Additional Lanterns,additionallanterns:gray_crimson_lantern,16435,Gray Crimson Lantern
Additional Lanterns,additionallanterns:gray_dark_prismarine_lantern,16363,Gray Dark Prismarine Lantern
Additional Lanterns,additionallanterns:gray_diorite_lantern,16219,Gray Diorite Lantern
Additional Lanterns,additionallanterns:gray_end_stone_lantern,16309,Gray End Stone Lantern
Additional Lanterns,additionallanterns:gray_granite_lantern,16237,Gray Granite Lantern
Additional Lanterns,additionallanterns:gray_normal_lantern,16148,Gray Lantern
Additional Lanterns,additionallanterns:gray_normal_nether_bricks_lantern,16399,Gray Nether Brick Lantern
Additional Lanterns,additionallanterns:gray_normal_sandstone_lantern,16255,Gray Sandstone Lantern
Additional Lanterns,additionallanterns:gray_obsidian_lantern,16165,Gray Obsidian Lantern
Additional Lanterns,additionallanterns:gray_prismarine_lantern,16345,Gray Prismarine Lantern
Additional Lanterns,additionallanterns:gray_purpur_lantern,16471,Gray Purpur Lantern
Additional Lanterns,additionallanterns:gray_quartz_lantern,16327,Gray Quartz Lantern
Additional Lanterns,additionallanterns:gray_red_nether_bricks_lantern,16417,Gray Red Nether Brick Lantern
Additional Lanterns,additionallanterns:gray_red_sandstone_lantern,16273,Gray Red Sandstone Lantern
Additional Lanterns,additionallanterns:gray_smooth_stone_lantern,16291,Gray Smooth Stone Lantern
Additional Lanterns,additionallanterns:gray_warped_lantern,16453,Gray Warped Lantern
Additional Lanterns,additionallanterns:green_andesite_lantern,16207,Green Andesite Lantern
Additional Lanterns,additionallanterns:green_basalt_lantern,16189,Green Basalt Lantern
Additional Lanterns,additionallanterns:green_blackstone_lantern,16387,Green Blackstone Lantern
Additional Lanterns,additionallanterns:green_bricks_lantern,16495,Green Brick Lantern
Additional Lanterns,additionallanterns:green_crimson_lantern,16441,Green Crimson Lantern
Additional Lanterns,additionallanterns:green_dark_prismarine_lantern,16369,Green Dark Prismarine Lantern
Additional Lanterns,additionallanterns:green_diorite_lantern,16225,Green Diorite Lantern
Additional Lanterns,additionallanterns:green_end_stone_lantern,16315,Green End Stone Lantern
Additional Lanterns,additionallanterns:green_granite_lantern,16243,Green Granite Lantern
Additional Lanterns,additionallanterns:green_normal_lantern,16154,Green Lantern
Additional Lanterns,additionallanterns:green_normal_nether_bricks_lantern,16405,Green Nether Brick Lantern
Additional Lanterns,additionallanterns:green_normal_sandstone_lantern,16261,Green Sandstone Lantern
Additional Lanterns,additionallanterns:green_obsidian_lantern,16171,Green Obsidian Lantern
Additional Lanterns,additionallanterns:green_prismarine_lantern,16351,Green Prismarine Lantern
Additional Lanterns,additionallanterns:green_purpur_lantern,16477,Green Purpur Lantern
Additional Lanterns,additionallanterns:green_quartz_lantern,16333,Green Quartz Lantern
Additional Lanterns,additionallanterns:green_red_nether_bricks_lantern,16423,Green Red Nether Brick Lantern
Additional Lanterns,additionallanterns:green_red_sandstone_lantern,16279,Green Red Sandstone Lantern
Additional Lanterns,additionallanterns:green_smooth_stone_lantern,16297,Green Smooth Stone Lantern
Additional Lanterns,additionallanterns:green_warped_lantern,16459,Green Warped Lantern
Additional Lanterns,additionallanterns:light_blue_andesite_lantern,16197,Light Blue Andesite Lantern
Additional Lanterns,additionallanterns:light_blue_basalt_lantern,16179,Light Blue Basalt Lantern
Additional Lanterns,additionallanterns:light_blue_blackstone_lantern,16377,Light Blue Blackstone Lantern
Additional Lanterns,additionallanterns:light_blue_bricks_lantern,16485,Light Blue Brick Lantern
Additional Lanterns,additionallanterns:light_blue_crimson_lantern,16431,Light Blue Crimson Lantern
Additional Lanterns,additionallanterns:light_blue_dark_prismarine_lantern,16359,Light Blue Dark Prismarine Lantern
Additional Lanterns,additionallanterns:light_blue_diorite_lantern,16215,Light Blue Diorite Lantern
Additional Lanterns,additionallanterns:light_blue_end_stone_lantern,16305,Light Blue End Stone Lantern
Additional Lanterns,additionallanterns:light_blue_granite_lantern,16233,Light Blue Granite Lantern
Additional Lanterns,additionallanterns:light_blue_normal_lantern,16144,Light Blue Lantern
Additional Lanterns,additionallanterns:light_blue_normal_nether_bricks_lantern,16395,Light Blue Nether Brick Lantern
Additional Lanterns,additionallanterns:light_blue_normal_sandstone_lantern,16251,Light Blue Sandstone Lantern
Additional Lanterns,additionallanterns:light_blue_obsidian_lantern,16161,Light Blue Obsidian Lantern
Additional Lanterns,additionallanterns:light_blue_prismarine_lantern,16341,Light Blue Prismarine Lantern
Additional Lanterns,additionallanterns:light_blue_purpur_lantern,16467,Light Blue Purpur Lantern
Additional Lanterns,additionallanterns:light_blue_quartz_lantern,16323,Light Blue Quartz Lantern
Additional Lanterns,additionallanterns:light_blue_red_nether_bricks_lantern,16413,Light Blue Red Nether Brick Lantern
Additional Lanterns,additionallanterns:light_blue_red_sandstone_lantern,16269,Light Blue Red Sandstone Lantern
Additional Lanterns,additionallanterns:light_blue_smooth_stone_lantern,16287,Light Blue Smooth Stone Lantern
Additional Lanterns,additionallanterns:light_blue_warped_lantern,16449,Light Blue Warped Lantern
Additional Lanterns,additionallanterns:light_gray_andesite_lantern,16202,Light Gray Andesite Lantern
Additional Lanterns,additionallanterns:light_gray_basalt_lantern,16184,Light Gray Basalt Lantern
Additional Lanterns,additionallanterns:light_gray_blackstone_lantern,16382,Light Gray Blackstone Lantern
Additional Lanterns,additionallanterns:light_gray_bricks_lantern,16490,Light Gray Brick Lantern
